MeanMonthlyUsage;MeanMonthlyUsage_t1;MeanMonthlyUsage_t2;MeanMonthlyUsage_t3;MeanMonthlyUsage_t4
10535.457142857143;10839;13003;15066;13946
2698.416363636364;2742;2865;2876;6102
617.8553333333333;654;680;904;2632
248.2843098591549;254;248;265;894
353.98659259259244;411;356;421;1362
1212.9247777777778;1292;1377;1268;1807
117.68000000000002;128;117;122;269
2157.8175849056606;2216;2516;2221;6513
275.73633333333333;281;278;334;276
3547.51;3824;3838;3577;7417
92.8380845070423;104;100;95;125
2544.6421132075466;3026;2969;4145;4853
3771.48;3776;4259;4368;5900
3299.3648888888883;3326;3595;3655;8430
330.023;386;366;491;912
6892.169999999999;7658;6892;9385;24025
1214.3740526315787;1277;1291;1218;2402
2917.54775;2922;3256;3011;2987
1533.1231818181823;1696;1765;1684;2365
2514.7328749999992;2628;3097;3116;3680
827.4767777777779;927;886;947;1362
711.198338983051;727;754;922;1874
1102.6367037037037;1138;1125;1474;1139
1990.7553913043482;2208;2004;2989;2222
891.2090000000003;893;1046;1046;959
1010.621;1051;1210;1011;2158
2291.692;2485;2370;2386;2672
1234.096;1234;1506;1668;1820
839.7682500000003;915;863;1025;2119
733.6601111111113;774;795;905;1473
1594.3752222222222;1960;1615;1640;1756
215.095;234;243;231;226
3544.9802727272736;3847;3741;5316;4215
1205.2535;1322;1212;1634;2372
69.16294736842104;76;84;70;145
435.2093783783783;478;521;444;576
3681.731857142856;3700;4051;3708;4330
1173.7988888888888;1211;1292;1381;3092
4065.1447323943653;4700;4118;4163;5960
1279.633;1462;1280;1330;2667
4303.546625;4678;4413;6038;15732
1638.5912264150945;2011;1796;2507;2473
4766.781230769231;4938;5702;6039;5847
2914.317428571429;2995;2972;3001;3320
2439.6182203389826;2717;2748;2557;3363
1213.9087142857138;1342;1355;1499;3462
478.2003846153847;520;566;579;718
3638.417857142858;4064;3768;4635;5227
7787.4272;8523;7802;9074;22438
47.87518840579711;48;49;60;61
8226.843999999997;8497;8726;9648;32958
2941.1271666666667;3091;3207;3863;2998
3494.254857142857;3527;3647;3954;8444
3637.949500000001;3974;3830;4517;6877
1207.831857142857;1245;1232;1984;3487
529.3318947368422;544;618;636;635
2678.6652500000005;2750;3381;4051;4004
5498.914721311476;6135;6024;5512;12159
552.81;626;556;583;1959
2647.8679999999995;2860;3130;2837;5939
1551.6399062499993;1563;1747;1807;2183
2261.0359154929565;2372;2632;2319;7777
1436.93025;1568;1860;1766;1624
3959.187;4284;4548;4962;10526
1916.303;2136;1942;2220;1946
1335.02240625;1440;1395;1415;1453
2044.2044347826086;2080;2392;2055;2146
6768.138428571428;7912;6791;7556;8440
64.50033333333333;68;73;93;154
2042.569;2052;2537;2635;2525
2299.205927536232;2415;2817;2466;2918
3048.99;3063;3743;3225;10048
2528.8521818181816;2897;2610;2528;8581
2294.118315789474;2692;2566;2310;4019
2907.365608695653;2914;3075;4263;3096
295.9622727272728;343;356;311;332
1524.689;1646;1758;1594;1581
1110.764;1146;1283;1585;4312
2125.8447246376804;2642;2734;2409;5597
1735.192833333333;1776;2309;1749;3014
454.875;489;457;481;1270
823.753588235294;932;950;1037;1161
85.44740350877194;87;93;97;333
718.6354736842106;724;726;1182;1110
845.3965454545454;874;892;1096;1989
6072.339333333332;6928;6636;6282;6298
3111.6355238095243;3565;3304;3568;10586
772.6940000000003;840;789;810;782
5364.076;5962;5545;5364;7237
3875.6603333333337;4114;4019;3965;4134
1987.404333333334;2137;2461;2536;2015
235.51903448275868;237;248;237;252
7637.770523809522;8304;7960;8529;13525
3517.8325000000004;3958;3890;3551;6198
1905.8247936507935;1943;1986;2372;7009
388.8770000000002;425;390;471;792
4577.602;5652;5093;5022;10020
431.16600000000005;473;446;515;1382
280.3243703703704;280;307;286;530
5252.219333333333;5586;5522;5522;22316
411.391;437;428;622;488
1704.1749104477612;1739;1726;1789;3316
2827.993428571429;3081;3158;3448;3204
450.0705;452;509;451;1047
8313.111333333334;8746;10272;10029;11212
4337.712615384616;4922;5152;6273;4408
4948.825;4951;5042;6194;5535
1715.436535211267;1719;1915;2093;3639
1844.9451971830983;1944;2154;1977;5813
596.2932608695651;611;617;897;1884
588.893;650;732;675;1740
2546.273901408451;2717;2701;3578;6959
9.081647058823528;10;11;11;19
2142.09;2348;2354;2590;5139
10.744311475409837;10;13;13;13
2763.0972439024385;2863;2928;3011;4347
7634.874521739131;7713;8453;9744;32489
965.8863333333335;1022;969;1030;1758
2765.179;2893;2976;2875;3539
1065.1139999999998;1070;1144;1306;1107
646.9549999999998;668;774;1081;676
7385.670000000001;7558;7397;7576;30156
2735.853440677967;3018;2949;3004;8523
3239.3556666666673;3279;3269;3736;6759
1072.4975925925926;1085;1089;1157;1212
2690.8059999999996;2770;3258;4308;2736
1958.7850000000005;2096;2532;2767;7676
1237.7816666666665;1520;1448;1534;2287
1991.14;2064;2238;2730;8605
2088.3833529411763;2520;2202;2612;3059
1647.9935624999996;1693;1687;2195;2409
3064.49;3870;3560;3364;3741
3224.6238888888884;3509;3694;3891;3380
4509.747545454546;5203;4674;5162;10412
3409.084230769233;3544;3439;3524;8533
1468.4989999999998;1731;1626;1870;3066
7071.667048780489;7544;7198;8877;14246
2875.8708688524603;3029;3178;4474;5481
1478.3207500000005;1626;1484;1603;2522
1628.3278823529413;1661;1878;1662;2614
954.051;991;1014;968;1268
1861.9018571428567;2269;1871;2276;6056
5650.630408450702;5946;6358;7355;13637
5321.4675;6261;5377;8110;6098
2065.1994193548394;2167;2592;2252;4623
2250.569333333333;2818;2409;2559;5846
822.1608309859155;943;872;1290;926
245.6183333333333;247;272;259;918
3146.6855245901647;3172;3755;4523;6170
569.4355882352941;640;649;680;1010
278.16518518518524;299;309;310;749
211.1353333333333;212;276;330;548
1227.8563636363635;1257;1375;1603;2452
4200.825000000002;4353;4203;4354;7044
2621.530693877552;2808;2656;2763;8226
4211.613;4279;4593;5795;9587
596.394;696;644;769;1548
2101.055869565217;2132;2688;2237;3394
2573.2960566037736;3147;2626;2688;6524
1067.679380952381;1139;1194;1254;2631
589.3922142857143;596;744;610;654
1059.4606296296297;1093;1067;1460;1239
2320.9483333333333;2325;2358;3326;3640
1940.313;1952;2024;2600;3133
7409.798818181817;7413;10141;8344;19357
208.3585;211;214;222;210
4315.528714285714;4577;5302;4599;4602
6911.846142857143;7132;8574;7705;6973
160.4506153846154;162;182;214;309
1403.3588;1444;1552;1405;1403
448.1386842105264;531;566;521;622
1269.1063913043479;1358;1328;1549;4348
3749.30075;3882;3850;4466;4201
693.3579090909093;722;755;1117;2299
3241.029448275863;3452;3588;3444;4582
4294.8510000000015;4445;4796;4496;4349
4800.414000000001;5261;6165;7659;6019
2088.9769615384607;2393;2245;2272;2202
479.0178571428572;497;491;602;1305
2079.400363636364;2358;2384;2587;3592
3700.1182222222224;3802;3700;4377;5274
4194.647;4202;5225;4316;9413
1622.655873015873;1755;1665;1996;3686
336.79803703703703;348;345;397;802
1009.504;1043;1024;1274;1921
947.9195714285717;1188;950;1339;3139
1541.0943953488377;1685;1557;1729;4693
4072.3759473684217;4731;4093;6397;7036
21.577142857142853;23;22;22;24
656.8822631578947;716;840;871;1725
240.3924137931035;252;251;353;240
4382.231830985914;4536;4595;4460;7787
4978.373000000001;5565;5624;4990;10918
2006.1192857142855;2012;2016;2946;7407
642.1469999999998;667;644;849;2555
4189.643897435898;4477;5717;4428;5472
4332.8668823529415;5117;4830;4606;14943
793.4575454545454;839;815;1082;2227
152.40737931034482;161;155;194;156
3860.824385964913;4044;5172;6029;10725
1686.7453623188405;1758;1929;1832;1986
1556.865909090909;1878;1590;1916;3655
3070.585606060606;3536;3321;4335;3399
5683.9873333333335;5725;5739;6830;15430
1792.567;1843;1846;1976;1891
2795.365588235294;2848;2863;2977;3214
1545.629428571429;1735;1619;2259;1906
3281.8571690140852;3434;4328;4161;5157
77.66571428571426;77;78;97;112
536.0451562500001;596;568;617;1965
1376.0232075471697;1376;1732;1475;1539
1698.4399705882354;2005;1711;1952;3527
3153.554;3340;3348;4629;3796
1270.7721923076926;1270;1465;1299;2501
430.42775757575777;431;460;430;993
2063.9695882352944;2065;2263;2524;3087
4901.555387755102;4903;5429;6120;9825
892.181111111111;910;955;1535;892
1700.3560000000002;1952;1776;2316;1755
3213.519727272727;3894;3289;3327;7165
152.941;153;154;196;302
749.9334285714286;872;858;1085;3015
2011.6627948717946;2015;2017;2029;2699
184.14650724637687;186;211;274;250
320.53685714285706;326;329;391;1410
2748.6315245901637;3204;2781;3265;5850
3087.8716000000004;3367;3094;4003;6931
4205.972124999998;4718;4413;5468;17559
1237.2014745762715;1242;1286;1679;1896
177.138;221;185;235;433
874.6888550724636;899;936;1315;1325
797.4259999999997;948;802;1038;1442
1617.6267966101693;1642;1679;1642;1804
366.2565185185186;384;427;425;834
658.5542535211265;668;659;854;829
458.63955555555566;479;475;496;465
10077.994;12530;10540;10909;11822
592.8526363636361;604;646;694;995
799.2764366197183;867;911;1002;1643
2286.927;2383;2587;2519;2443
2605.598192982457;2858;2984;2730;10168
391.668;470;425;511;566
2773.684;3062;3016;2892;5274
90.34145454545455;97;98;90;134
797.9091176470587;825;840;1015;1325
649.1516666666668;714;819;761;1086
4772.356;5123;5032;7119;16711
862.6903703703704;982;1053;932;1266
141.67349999999996;147;146;152;223
991.823;1045;1146;1289;4603
5408.950454545455;6145;5413;8441;8793
8056.879499999997;9120;8091;12844;10760
2520.072818181818;2533;2555;3414;5091
112.21;114;118;178;391
451.5512941176469;498;464;523;1122
1444.9289999999999;1584;1765;1447;1610
6733.651999999999;7327;7319;7644;10346
4228.1990000000005;4372;5176;5033;4460
720.2673846153847;741;738;725;2815
1305.3313333333333;1317;1570;2009;2628
785.1151971830984;792;786;825;1154
2153.299;2352;2187;2897;4282
2667.909;2928;2882;3014;4064
296.035347826087;343;314;387;377
635.0205454545453;660;776;757;718
895.9326666666667;931;994;907;980
1050.1436842105263;1071;1056;1155;1133
1939.209103448276;1951;2525;2274;2779
889.7472727272728;902;963;1018;2575
2911.3544444444437;3689;3094;2946;3991
374.58388888888885;398;436;507;590
7726.4087777777795;8064;7926;8959;9224
255.72528571428558;263;282;343;326
1658.298859154929;1737;1805;2502;4478
4968.188833333333;5034;5821;5795;5115
1501.6763333333333;1539;1526;2288;3177
1970.217;2362;2314;1980;3094
214.084;244;235;236;440
307.7570163934425;343;355;392;308
563.6553809523809;676;668;600;2181
5092.583;5585;6274;5185;8372
2631.592333333333;2672;2713;2642;4985
966.27325;985;1212;987;3086
718.5268461538461;732;789;734;969
174.81122222222226;176;180;235;184
4170.713976744185;5185;4625;5306;5399
1483.2578888888888;1597;1564;1685;1512
843.8545555555555;888;881;861;1952
1409.8250000000005;1570;1541;1762;1450
2497.0868846153844;2604;2835;2501;6149
124.822;135;162;124;161
4887.749909090911;5344;5704;5381;11015
606.106125;660;630;749;981
8.52;8;8;11;17
32.86577419354839;33;34;40;32
2078.276;2101;2230;2952;2383
324.05505882352935;357;326;329;349
1224.1056666666666;1230;1542;1244;2837
1959.85;2006;2209;2444;2389
1036.8408461538465;1099;1079;1127;4153
6929.122539682541;7138;7488;10146;16361
5221.946294117649;5370;5477;5415;13319
1049.408;1158;1205;1593;1480
1131.5774482758625;1242;1173;1325;2886
4189.120578947369;4203;4199;5415;8158
459.378;494;470;507;618
6031.529444444444;6091;7611;8754;11637
2405.3160000000003;2702;2481;2682;3067
239.7117777777777;257;246;340;454
548.4812622950818;569;587;635;2448
826.278090909091;838;831;828;1518
1552.204;1585;1609;2376;2202
2048.07775;2224;2344;2512;2074
5732.049600000001;5835;6762;5737;19977
3772.4039090909087;3802;4198;4328;6325
1423.7380000000005;1547;1440;1453;2564
3924.457;4373;4059;5586;8783
2131.4684615384617;2203;2850;2405;3243
2648.617;2683;3135;3081;2654
62.778;66;62;62;118
4496.682000000002;4604;4605;5903;6413
4686.73509090909;4997;5783;4699;8929
1013.3680000000003;1154;1368;1046;1482
569.639;724;661;652;1344
1617.855476190476;1622;1845;1760;6474
1848.8092222222226;1891;2199;2933;7422
185.9263636363636;193;213;222;204
617.4381830985916;666;621;745;887
335.3367777777778;385;390;369;649
247.87266666666667;258;250;297;865
421.7813023255813;461;426;480;681
4341.597288135592;4347;4674;4487;8733
57.704193548387096;58;63;60;127
163.38096226415095;185;200;172;248
5210.788611940297;5461;5215;5780;17327
177.10791549295772;206;197;197;314
4126.6325;4170;4257;7042;4263
877.0361372549017;921;931;1187;1134
5576.522000000001;5661;5746;6904;7807
316.3026521739131;316;358;435;1055
3388.3465;3546;3695;3433;3631
409.523;429;457;434;741
134.16009090909094;150;152;196;186
448.01700000000005;487;461;479;1815
2940.769;3819;3057;3342;10232
4103.331727272725;4200;4119;4215;11156
5600.082368421054;6465;5631;5836;9100
1658.1960000000006;1926;1918;1816;1850
8325.972;9653;9147;11893;12873
901.6706363636363;901;1148;1231;1723
232.9712;235;273;236;400
3214.646000000001;3271;3216;3372;9611
1049.9605384615384;1080;1085;1074;1236
3338.163652173913;3592;3796;3646;3359
1493.5642499999994;1609;1744;1726;2537
742.6474285714287;751;865;865;2641
979.8309999999997;1112;1109;1508;3733
1911.0617894736845;1918;2044;2090;3399
4830.9856666666665;4908;5740;5844;12520
962.31275;1124;962;1487;1423
322.236;336;388;341;498
1197.0512535211265;1213;1585;1301;1228
647.32;651;674;741;1003
2681.6990746268657;2850;2852;2806;4255
2491.2068;2521;2540;2545;6450
34.30633333333333;34;35;36;42
7979.209000000003;8099;9095;9350;25481
4579.677333333332;4639;5771;5599;7460
4211.582;4515;4398;4905;4304
606.3475;613;688;606;784
3302.304142857142;3483;3336;4584;3461
4190.344894736842;5225;5525;4753;4753
2382.349333333333;2820;2477;3271;4160
1545.7494687499993;1598;1570;2002;3953
3078.395999999999;3394;3496;3797;7002
1863.343111111111;1895;1944;2687;4523
4558.391440677967;5008;4561;5677;11410
1196.7246470588236;1231;1349;1409;1373
96.11399999999999;96;99;140;137
709.8426969696973;719;785;752;2194
2186.269714285714;2369;2331;2480;3105
276.858;300;334;306;319
1991.847451612904;2260;2090;3331;3291
4726.87648148148;4886;5376;6239;9080
1647.3200000000004;1711;1655;2834;1883
8615.301;10393;10168;9076;20556
2898.303423076923;2941;3022;4561;3116
2014.303476190476;2137;2446;2027;6690
2545.211;2545;2912;2827;6166
442.1907462686568;462;460;592;764
110.52799999999998;129;123;146;488
356.13275;421;365;361;651
415.08366666666666;439;475;599;861
351.093;437;443;353;461
2238.046615384615;2280;2737;2259;5201
1277.240422535211;1293;1405;1421;3421
294.9949393939394;330;326;324;474
2406.117696969697;2432;2407;2485;5908
147.60147826086953;148;151;159;157
2204.0105;2214;2344;2397;3614
3327.2529523809526;3375;3479;3367;7086
2078.6274;2113;2194;2094;2914
2160.652083333333;2736;2309;3332;2328
2028.404591549294;2211;2063;3208;4047
528.7485714285716;572;534;688;1040
7226.321081632654;7641;8112;9433;21939
1908.994;1926;2046;2616;3061
17.391777777777786;18;21;22;19
2801.3540000000007;2957;2829;3073;3300
1349.1405;1493;1629;1393;1735
2573.9037500000004;2862;2735;2782;10193
5439.888925925926;6211;7306;6053;11217
379.7789523809524;407;399;402;445
830.6801538461538;984;911;1099;959
838.1029696969699;838;857;840;1141
1487.4595079365079;1741;1572;1669;6532
11.619571428571431;13;13;18;35
947.3056666666665;1100;1147;1152;1216
1336.422;1539;1386;1624;3184
1697.687;1699;1808;2097;3660
5877.263333333332;6678;6903;7382;16742
2950.290622641509;2967;3007;4775;3201
391.0978571428572;393;399;548;548
372.44888235294127;396;407;468;718
1328.7416666666666;1363;1428;1380;2693
1129.1108604651165;1337;1374;1308;1631
4305.968000000002;4852;5322;4844;5821
3381.1900909090923;3446;4085;4433;5207
1551.8220909090908;1810;1563;1908;2640
9342.870454545451;9431;9849;10004;9648
3961.5292564102574;4463;4562;4034;10024
3790.839073170732;3803;3947;3853;3831
1286.5700000000004;1293;1301;1467;3814
3916.327090909092;4132;5157;6849;5750
124.78007142857143;152;142;143;379
7938.990295774648;9927;8528;8222;9078
2721.270213114754;2976;2904;3765;5677
2057.2725714285707;2190;2073;2414;2754
566.2063157894736;578;632;638;2578
1897.4638;2223;2293;2715;4656
2882.7431818181817;3141;3061;4314;3029
2724.1013076923073;2852;2778;3501;5686
1598.8253333333332;1974;1737;1677;3474
1133.025267605634;1150;1410;1443;1303
3736.062202898551;4145;3766;5703;16011
424.394;432;545;439;443
367.9313333333334;377;488;396;980
5150.182;5587;6251;5379;19698
655.7507575757576;660;869;756;734
1396.8358888888888;1463;1557;1785;2843
807.5476363636363;898;851;872;1367
499.37067213114756;561;518;670;1385
226.577;281;226;258;368
1582.9050000000002;1583;1844;2373;2541
386.5868163265306;392;438;578;907
500.6404545454544;535;503;514;756
15.45175409836066;15;15;18;30
2795.005;3127;2992;3399;3655
11268.742814814814;11306;11555;13825;11887
4658.488333333333;4735;4808;5819;18241
4307.424060606062;4875;4863;4843;9441
4551.497531249999;5022;5190;4672;12884
1592.869;1784;1723;1622;5450
5081.368923076923;5329;5527;5358;14550
5847.185624999999;6134;5943;6126;17284
82.266;93;84;114;158
2114.188692307692;2211;2225;2170;2231
452.13671428571433;461;484;603;1881
229.952;259;231;266;343
1683.6770000000001;1686;1797;2021;2065
3390.3949565217395;4102;4500;5298;6644
602.4974179104478;614;749;867;658
2759.736923076923;2874;2760;4029;3026
371.42808695652167;380;431;563;441
1598.516142857143;1664;2029;1999;1795
3018.33;3132;3574;3240;3331
574.822;585;590;752;1068
1914.73628125;1932;2263;2275;7377
2512.474;2833;2528;2933;3997
753.7826666666666;800;775;829;811
2853.1855384615387;2920;3053;4198;7078
4084.7790000000014;4406;4869;4366;7320
4383.536;4506;4869;5015;4571
771.3514262295081;854;780;817;832
630.9929999999998;716;779;695;737
339.85766666666666;366;344;386;799
2386.7951428571428;2895;2414;2760;4064
2725.487965517241;2806;3104;2738;8933
843.1684788732399;870;862;854;1302
385.147;403;505;403;624
4010.51347368421;4571;4177;4570;4259
896.4645172413791;907;950;1177;1626
379.6287037037037;384;384;462;988
9922.270666666664;10640;10967;13677;37597
158.12638095238094;161;184;184;408
5794.703833333332;6505;6272;6291;16783
3221.265627906977;3805;3354;4270;10944
2432.929323529411;2519;2727;3653;3321
705.9854545454544;763;845;762;2315
2725.568378378379;2742;3076;3100;4274
1250.074230769231;1261;1254;1329;4826
1532.3333802816903;1558;1828;1674;2349
6695.507000000001;6775;7179;11493;9928
911.9492352941174;917;951;913;3122
1827.954;2039;2455;2165;3935
3140.2784999999994;3840;3498;3509;4427
174.34305263157898;203;221;182;190
9036.362999999998;9972;9386;15575;14923
1517.1787777777781;1821;1632;1580;2095
1285.8915000000004;1336;1304;1791;4110
440.5554285714286;467;443;481;1405
4383.740999999999;5241;5303;6447;6448
1995.1935352112669;2323;2325;2698;4196
3924.4744285714287;4421;4278;6281;5885
4446.582750000001;4682;4745;5065;5205
1445.6196666666665;1636;1574;1707;3157
3243.2654489795923;3284;4044;3361;3475
2580.541333333333;2974;2817;3502;2600
1579.5273636363636;1614;1963;1609;4155
693.3745185185182;758;728;706;776
148.49899999999997;161;159;153;188
826.5448823529413;860;829;946;2377
3845.116714285715;3913;4037;3891;4015
2168.226;2770;2300;2190;4583
1970.4851578947366;1992;2146;2469;2452
532.8780000000002;573;567;537;995
305.6184000000001;306;374;326;318
1535.1244225352118;1687;1650;1583;2204
3743.347416666667;3829;3866;3970;4576
392.494;398;535;426;765
2689.4357142857143;2711;2733;3831;3111
2047.0127142857143;2150;2078;2871;2640
1622.111827586207;1646;1714;1743;3534
27.45363636363637;31;27;28;31
3983.3129014084498;4479;4698;4166;10075
928.7714242424244;1078;1160;1127;2923
8807.720303030306;9967;10143;8845;11329
3189.2900000000013;3203;3836;3299;4041
8666.54481818182;8734;9542;11083;11683
1952.1174927536233;1997;2027;1967;1962
909.3540869565213;1001;949;917;2751
1724.5360322580646;1777;1900;1884;3627
661.1912857142859;685;672;760;919
1841.0587777777787;1968;2113;2073;4713
3746.472;4014;4336;3884;8225
428.7104705882354;439;505;536;524
6038.630666666665;6792;6067;9301;7398
4652.2;5206;5096;4870;7342
1206.684;1244;1289;1281;1504
6073.530147540984;6492;6120;6216;6169
1838.975;2143;2034;2654;3148
358.189;366;439;388;482
7265.462603773585;8478;7415;7440;9726
1593.6188749999994;1687;1974;2706;3291
499.1628536585364;537;502;515;1029
1884.147692307693;2197;1940;2320;2040
1530.5296956521738;1653;1719;1538;1988
2189.3728028169016;2454;2380;2204;3498
708.8302307692308;729;889;742;1679
3948.3866969696974;4404;4747;5169;5912
6131.072571428572;6450;6856;6270;7351
719.4412857142858;766;782;719;895
203.7412;206;224;209;577
813.5810000000001;887;880;1095;1380
6002.935272727274;6031;6174;7845;14886
2241.530746478872;2347;2701;2339;2570
5237.118545454546;5295;5482;8751;7185
895.4986363636364;922;1011;998;919
1185.391714285714;1233;1194;1225;2044
1427.0166901408456;1517;1625;1774;2242
1419.6551428571427;1551;1603;1597;1840
2835.10825;2836;3741;4050;2979
218.9086363636364;252;260;221;222
3599.485;3860;3992;3621;5388
1667.522942028985;1868;1680;1994;1716
788.0859047619048;813;873;807;2963
1028.9373333333335;1154;1277;1060;1392
5443.221000000001;6366;6581;5443;9155
6366.381873239435;6701;7148;8462;13608
395.2271052631578;397;402;480;522
4163.288714285714;4559;4632;5422;14541
836.7266470588232;877;1028;928;1372
3165.4105882352947;3480;3646;4061;9252
73.6179090909091;75;82;91;85
157.98792592592594;159;176;228;207
3264.9118450704214;3831;3461;4075;10168
154.8312413793104;156;164;155;340
1115.2764444444445;1155;1120;1233;3468
5149.287718750002;5823;6273;5625;5226
4010.7595714285712;4023;4219;5120;4068
714.5579999999997;756;915;1101;1210
4497.036;5182;5547;6178;4892
5515.262285714285;5516;6924;7125;10815
2551.793969696969;2914;2945;2635;4788
329.82847826086964;353;387;341;474
6479.508325581395;7314;6516;10256;7876
2806.1415070422545;3037;3011;3027;4135
1931.7462459016394;2276;1934;2148;1968
1446.1538571428573;1571;1743;1942;2916
2183.605;2217;2225;2996;6408
1211.185;1374;1311;1624;1713
4980.813875;6403;5243;5562;8630
4608.138529411765;4705;5705;6483;7150
3098.6643529411767;3471;3304;4064;3713
22.626;25;28;24;27
1082.6954285714285;1168;1137;1414;2472
7421.972;8554;8277;10273;26193
525.8785000000001;592;535;619;564
1808.434142857143;1892;1986;1819;2891
6050.947779661021;6074;6211;7771;12375
2448.613;2462;2666;3221;2795
2253.853;2259;2291;2399;5032
1755.5195;1768;1865;1882;2787
878.3810000000002;1046;1045;1309;2099
3867.627619718311;4747;4515;5256;6099
1659.067;1682;1714;1865;2551
2180.578;2310;2334;3300;3777
2363.4998125;2466;2440;2747;2408
2069.2760000000007;2204;2167;2221;3414
559.9871111111112;602;600;771;1838
1291.829090909091;1361;1341;1347;2478
2562.4077450980394;2565;3012;3109;2918
4110.319151515153;4617;4744;4347;8977
1666.88;1673;1690;2004;1721
1879.484;1882;1890;2280;5000
4272.115125;4334;4380;6731;4821
6633.394736842104;6657;7582;6710;14968
586.2625555555558;639;652;725;740
2373.880842105263;2502;2397;3378;5286
962.8510000000001;979;1031;1037;1351
937.177;1145;1262;1067;982
362.8916896551722;371;389;427;448
3536.903;3995;3830;4034;6402
1202.39;1234;1247;1248;4621
10.75623943661972;11;12;12;37
538.5296119402984;566;574;708;1279
2358.737130434783;2750;2415;2534;7311
2974.869;2978;2983;3227;3111
452.50013043478265;455;469;455;1124
30.91144444444444;33;39;36;65
455.28499999999985;503;548;573;682
4801.457307692307;5351;4946;5618;5572
1384.0365384615384;1396;1563;1561;1521
646.6525882352943;663;702;688;2117
741.4562000000002;742;771;812;1330
1349.7712857142858;1375;1570;2064;3255
6752.0623953488375;6884;7682;8612;20939
1973.392111111111;2161;2109;1990;2072
605.0715454545453;642;607;728;679
1078.9968000000003;1081;1084;1083;3296
1631.2668518518522;1713;1728;2176;3292
1517.9151379310345;1810;1811;1526;1932
1727.8468181818175;1849;1782;1758;2137
1647.6388450704221;1953;1904;2054;3106
3522.844428571428;4037;3644;4355;3685
6900.800222222223;7323;7672;9827;7612
1083.2128873239437;1166;1091;1265;3593
934.2510000000001;943;1055;954;1782
2994.1940000000004;3032;3505;3132;8277
1733.69871875;1784;2149;1774;1966
1900.953;2075;1938;1967;2546
1697.4030625000007;2153;1719;2365;1907
3338.3040526315785;3477;3680;3368;5278
423.229;433;433;444;529
4624.172666666666;5285;5767;4819;14014
400.0519655172415;441;422;480;409
6900.7815;7549;7040;8417;14287
4251.519666666667;4328;4395;4587;4914
3785.9480000000012;4038;3792;4315;5403
1684.3397209302325;1711;1759;1801;3003
2133.9390000000008;2307;2349;2772;2324
1915.4724705882352;1961;2423;1956;2173
608.8335675675678;663;691;733;1348
239.0881818181818;307;270;263;648
9997.159142857143;11228;10049;11886;21964
1129.4633636363635;1212;1164;1382;2157
1264.234385964912;1560;1742;1661;1639
3654.063476190477;3921;4173;3774;9066
655.1569999999999;781;724;1107;1540
2345.056;2506;2347;2450;3061
2131.6984999999995;2178;2588;2717;3052
701.106081967213;742;868;798;1669
723.8549999999998;741;728;890;1945
2819.552;2927;3112;3156;6921
104.52364705882351;123;109;120;176
3460.3128823529414;3650;3544;3624;7134
1140.5120281690138;1240;1163;1314;3199
477.49199999999985;533;603;816;507
15.446454545454547;15;18;19;23
3402.620428571429;3784;3805;3641;5428
762.583880597015;841;786;881;1116
1165.6073170731709;1165;1171;1217;2122
8537.094799999997;8564;8907;8874;11330
2513.6845000000008;2764;2971;2716;10374
4324.939666666667;4406;4377;4985;19145
1108.3300000000004;1299;1134;1131;1142
149.4190793650794;176;163;177;172
642.6637931034484;742;673;837;806
1338.0839999999996;1360;1417;1746;3210
461.5870000000001;497;527;480;866
1095.489;1177;1399;1296;4158
1552.8010434782611;1814;1649;1909;4994
5819.834;6734;6704;7788;7664
3437.479575757576;3966;3445;4986;5100
1019.3096666666668;1179;1289;1170;2688
1794.9028518518514;1990;2192;1862;2009
394.875350877193;467;420;476;394
1413.750727272727;1473;1805;2297;4102
1327.6628979591835;1694;1456;1972;3203
252.02069230769246;271;293;258;407
3192.6759999999995;3349;3272;3753;5334
712.694857142857;725;726;819;1706
1800.603426229509;2042;1872;2080;6421
579.7079230769232;608;587;672;697
5206.481999999999;5428;6349;5528;19226
1357.5182985074632;1528;1361;1382;2181
8578.356000000002;9632;8701;9306;29998
452.30800000000005;503;454;470;578
1863.8245454545454;2181;2102;2424;3750
10286.292;10534;11082;10340;16234
3545.9429999999998;4152;3739;4306;5366
3270.201388888889;3406;3708;3320;7258
611.9026470588235;739;692;838;635
4068.1219154929577;4207;4128;5454;8341
1776.91575;1822;2038;2393;3273
1428.3297894736843;1716;1485;2350;2820
419.4315;459;480;635;435
905.5749729729728;988;913;980;1339
3444.6002631578954;3536;3759;4372;7331
4215.653027027027;4382;4425;4894;10326
1348.4349850746264;1457;1442;1761;2795
647.8063636363636;711;783;693;1724
2094.6763333333333;2139;2677;2424;7708
290.2360281690142;293;298;302;573
904.7677142857145;909;970;1082;1513
3510.384;4270;3532;3717;5021
1184.9131538461538;1230;1255;1612;3985
841.8458032786883;872;1037;1166;3354
3698.581;3967;5051;3895;5441
6464.643000000001;6728;7826;8814;9552
1190.3640322580645;1294;1223;1430;2630
2051.883555555556;2069;2659;2232;3385
2167.712687500001;2521;2555;2267;7572
179.48547619047616;214;180;235;251
577.7790000000001;617;613;713;1131
5514.426052631579;5846;5673;5676;14759
1314.6155384615386;1316;1334;1316;3566
3829.946555555556;4488;4018;5649;5616
74.82600000000002;93;78;96;157
18.228804878048784;18;18;24;21
1308.5149629629627;1374;1393;1543;1641
1501.8336875000007;1626;1904;2102;1516
7018.78533802817;7134;7108;7744;7929
